Date,Close/Last,Volume,Open,High,Low
06/06/2014,1252.50,109929,1253.70,1258.20,1245.70
06/05/2014,1253.30,119944,1244.30,1257.90,1241.20
06/04/2014,1244.30,72171,1244.90,1249.50,1242.80
06/03/2014,1244.50,85769,1244.10,1247.90,1240.20
06/02/2014,1244.00,87845,1250.50,1251.00,1241.10
05/30/2014,1246.00,127954,1255.90,1260.60,1242.20
05/29/2014,1257.10,133780,1259.20,1261.50,1251.40
05/28/2014,1259.70,124675,1264.00,1267.50,1256.10
05/27/2014,1265.70,88048,1293.50,1294.70,1263.40
05/26/2014,1291.90,N/A,1291.90,1291.90,1291.90
05/23/2014,1291.90,77183,1294.40,1295.90,1286.70
05/22/2014,1295.20,18760,1292.10,1304.10,1290.50
05/21/2014,1288.10,123195,1294.40,1296.30,1282.90
05/20/2014,1294.60,123097,1293.00,1297.20,1286.00
05/19/2014,1293.80,104869,1293.00,1305.70,1289.50
05/16/2014,1293.40,103938,1296.40,1298.30,1287.70
05/15/2014,1293.60,142454,1305.50,1307.30,1290.90
05/14/2014,1305.90,113527,1293.90,1309.20,1291.60
05/13/2014,1294.80,117087,1296.00,1299.00,1289.10
05/12/2014,1295.80,126248,1289.80,1304.50,1277.70
05/09/2014,1287.60,103679,1289.60,1294.50,1285.50
05/08/2014,1287.70,113708,1289.80,1295.50,1284.80
05/07/2014,1288.90,167867,1307.90,1315.00,1286.60
05/06/2014,1308.60,100069,1309.70,1314.30,1304.40
05/05/2014,1309.30,111036,1300.90,1315.80,1299.70
05/02/2014,1302.90,165807,1284.70,1304.90,1272.00
05/01/2014,1283.40,110658,1291.90,1293.00,1277.30
04/30/2014,1295.90,135540,1295.60,1298.40,1284.90
04/29/2014,1296.30,98134,1296.00,1302.00,1286.10
04/28/2014,1299.00,95970,1303.20,1306.60,1292.10
04/25/2014,1300.80,103095,1293.80,1305.20,1290.40
04/24/2014,1290.60,181613,1283.90,1299.00,1268.40
04/23/2014,1284.60,94896,1284.00,1289.10,1280.80
04/22/2014,1281.10,111970,1290.30,1293.10,1275.80
04/21/2014,1288.50,97714,1294.90,1302.50,1281.80
04/18/2014,1293.90,N/A,1293.90,1293.90,1293.90
04/17/2014,1293.90,91061,1302.10,1304.40,1292.80
04/16/2014,1303.50,110052,1303.20,1307.10,1293.50
04/15/2014,1300.30,176565,1290.50,1328.40,1284.40
04/14/2014,1327.50,94712,1321.00,1331.40,1318.70
04/11/2014,1319.00,84126,1318.10,1324.20,1314.00
04/10/2014,1320.50,118683,1311.90,1324.90,1311.00
04/09/2014,1305.90,120700,1308.50,1315.50,1301.10
04/08/2014,1309.10,111942,1296.80,1314.70,1296.80
04/07/2014,1298.30,72983,1304.00,1304.80,1295.80
04/04/2014,1303.50,127900,1286.60,1307.50,1284.40
04/03/2014,1284.60,95566,1290.40,1294.20,1281.90
04/02/2014,1290.80,117467,1279.60,1294.90,1278.90
04/01/2014,1280.00,102814,1284.60,1288.40,1277.40
03/31/2014,1283.80,126180,1295.00,1299.30,1282.70
03/28/2014,1294.30,161938,1292.30,1299.40,1286.10
03/27/2014,1294.80,127230,1305.20,1307.50,1289.70
03/26/2014,1303.40,49136,1312.00,1317.00,1299.40
03/25/2014,1311.40,42956,1309.20,1317.70,1305.90
03/24/2014,1311.10,43646,1310.30,1335.60,1308.40
03/21/2014,1336.00,50231,1330.20,1343.20,1329.00
03/20/2014,1330.50,159982,1331.70,1335.30,1320.80
03/19/2014,1341.30,186381,1331.20,1360.20,1327.80
03/18/2014,1359.00,152400,1356.60,1367.90,1351.10
03/17/2014,1372.90,147056,1383.10,1392.60,1361.90
03/14/2014,1379.00,176638,1370.90,1388.40,1368.20
03/13/2014,1372.40,169978,1367.80,1375.70,1364.90
03/12/2014,1370.50,211485,1348.80,1371.30,1345.60
03/11/2014,1346.70,145527,1339.50,1353.00,1337.80
03/10/2014,1341.50,120938,1340.80,1344.90,1327.50
03/07/2014,1338.20,173637,1350.70,1353.20,1326.60
03/06/2014,1351.80,133481,1337.00,1353.90,1331.30
03/05/2014,1340.30,91934,1334.80,1342.00,1332.70
03/04/2014,1337.90,130176,1350.00,1352.90,1331.20
03/03/2014,1350.30,153906,1332.40,1355.00,1330.70
02/28/2014,1321.60,127886,1331.30,1333.60,1319.30
02/27/2014,1331.80,115418,1329.50,1336.40,1324.00
02/26/2014,1328.00,142780,1341.30,1345.60,1322.30
02/25/2014,1342.70,120790,1336.40,1343.80,1331.20
02/24/2014,1338.00,122318,1336.00,1339.20,1318.70
02/21/2014,1323.60,102130,1323.00,1328.80,1315.90
02/20/2014,1316.90,121375,1322.40,1325.30,1307.10
02/19/2014,1320.40,106195,1322.00,1323.00,1308.90
02/18/2014,1324.40,172646,1329.00,1332.40,1312.30
02/17/2014,1318.60,N/A,1318.60,1318.60,1318.60
02/14/2014,1318.60,139926,1302.20,1321.50,1299.90
02/13/2014,1300.10,116071,1290.80,1303.00,1286.20
02/12/2014,1295.00,104754,1290.10,1296.40,1283.90
02/11/2014,1289.80,146167,1274.20,1294.40,1273.50
02/10/2014,1274.70,90391,1265.40,1277.80,1264.70
02/07/2014,1262.90,128223,1256.90,1272.00,1255.50
02/06/2014,1257.20,84600,1257.70,1267.50,1252.50
02/05/2014,1256.90,122164,1254.20,1274.50,1251.80
02/04/2014,1251.20,86988,1257.90,1260.70,1246.80
02/03/2014,1259.90,120942,1242.00,1266.10,1240.40
01/31/2014,1239.80,111168,1244.00,1254.80,1238.20
01/30/2014,1242.50,155053,1267.20,1267.80,1237.50
01/29/2014,1262.20,115459,1255.80,1270.70,1248.30
01/28/2014,1250.50,81426,1254.90,1261.90,1248.00
01/27/2014,1263.50,63419,1269.90,1280.10,1252.00
01/24/2014,1264.50,34998,1264.30,1273.20,1256.90
01/23/2014,1262.50,41697,1235.10,1267.10,1230.80
01/22/2014,1238.60,80262,1240.50,1243.50,1235.50
01/21/2014,1241.80,162248,1254.10,1262.00,1235.10
01/20/2014,1251.90,N/A,1251.90,1251.90,1251.90
01/17/2014,1251.90,106436,1241.70,1254.60,1237.30
01/16/2014,1240.20,99298,1241.80,1244.90,1235.80
01/15/2014,1238.30,99419,1244.30,1244.60,1233.50
01/14/2014,1245.40,133286,1252.70,1254.90,1241.10
01/13/2014,1251.10,109306,1247.70,1255.30,1243.00
01/10/2014,1246.90,153178,1227.10,1248.50,1226.60
01/09/2014,1229.40,112656,1224.90,1230.90,1222.80
01/08/2014,1225.50,147936,1231.00,1231.80,1217.70
01/07/2014,1229.60,118858,1237.00,1244.70,1224.20
01/06/2014,1238.00,143931,1237.40,1247.70,1212.60
01/03/2014,1225.20,106585,1222.30,1239.60,1221.30
01/02/2014,1225.20,129699,1226.50,1230.80,1202.50
01/01/2014,1202.30,N/A,1202.30,1202.30,1202.30
12/31/2013,1202.30,117106,1197.40,1214.00,1181.40
12/30/2013,1203.80,73220,1213.80,1215.80,1193.30
12/27/2013,1214.00,73947,1210.90,1218.90,1208.50
12/26/2013,1212.30,52788,1203.80,1215.40,1200.50
12/25/2013,1203.30,N/A,1203.30,1203.30,1203.30
12/24/2013,1203.30,36676,1197.80,1205.10,1195.50
12/23/2013,1197.00,71118,1202.50,1205.60,1191.80
12/20/2013,1203.70,125195,1188.80,1206.90,1188.00
12/19/2013,1193.60,194444,1217.80,1226.00,1186.00
12/18/2013,1235.00,151471,1218.40,1244.00,1215.20
12/17/2013,1230.10,127986,1239.50,1247.60,1226.50
12/16/2013,1244.40,117653,1237.30,1251.70,1227.20
12/13/2013,1234.60,107992,1226.10,1238.20,1219.50
12/12/2013,1224.90,147898,1252.30,1256.50,1222.60
12/11/2013,1257.20,111156,1261.00,1263.20,1250.60
12/10/2013,1261.10,141116,1260.00,1267.50,1237.40
12/09/2013,1234.20,72766,1229.90,1242.60,1224.60
12/06/2013,1229.00,167118,1225.00,1245.00,1210.10
12/05/2013,1231.90,147817,1243.10,1243.20,1216.30
12/04/2013,1247.20,173578,1245.00,1251.50,1210.80
12/03/2013,1220.80,109670,1219.50,1225.80,1214.60
12/02/2013,1221.90,138200,1250.60,1251.20,1217.10
11/29/2013,1250.40,5079,1244.60,1254.50,1234.10
11/28/2013,1237.90,N/A,1237.90,1237.90,1237.90
11/27/2013,1237.90,141921,1241.10,1254.80,1235.50
11/26/2013,1241.50,106984,1249.50,1258.20,1239.20
11/25/2013,1241.60,56250,1230.80,1254.40,1226.40
11/22/2013,1244.10,120305,1242.30,1248.30,1240.30
11/21/2013,1243.60,182755,1241.80,1250.00,1235.80
11/20/2013,1258.00,207890,1249.40,1275.70,1240.20
11/19/2013,1273.50,96893,1275.00,1278.20,1268.00
11/18/2013,1272.30,100547,1288.90,1289.20,1269.20
11/15/2013,1287.40,82119,1287.00,1290.80,1279.60
11/14/2013,1286.30,146703,1281.40,1293.80,1277.30
11/13/2013,1268.40,118704,1265.30,1279.80,1265.00
11/12/2013,1271.20,129235,1281.40,1285.40,1260.50
11/11/2013,1281.10,86457,1288.30,1288.80,1278.10
11/08/2013,1284.60,171480,1307.80,1313.40,1280.50
11/07/2013,1308.50,179460,1317.50,1326.00,1296.00
11/06/2013,1317.80,88462,1312.30,1322.00,1308.90
11/05/2013,1308.10,93988,1313.90,1320.60,1305.20
11/04/2013,1314.70,71700,1313.00,1322.40,1310.80
11/01/2013,1313.20,127033,1323.10,1327.30,1305.60
10/31/2013,1323.70,141904,1341.70,1343.00,1318.70
10/30/2013,1349.30,N/A,1343.10,1349.30,1349.30
10/29/2013,1345.50,119713,1352.60,1360.40,1339.80
10/28/2013,1352.20,105613,1352.70,1361.80,1346.10
10/25/2013,1352.50,109808,1346.90,1356.40,1335.30
10/24/2013,1350.30,121111,1332.50,1352.30,1330.20
10/23/2013,1334.00,91728,1340.10,1342.20,1328.50
10/22/2013,1342.60,146850,1315.50,1344.70,1309.50
10/21/2013,1315.80,68910,1316.00,1323.90,1312.00
10/18/2013,1314.60,95751,1318.80,1328.90,1311.20
10/17/2013,1323.00,196447,1314.00,1324.20,1273.70
10/16/2013,1282.30,144044,1281.40,1289.20,1268.60
10/15/2013,1273.20,189308,1273.60,1287.70,1251.00
10/14/2013,1276.60,100090,1275.50,1291.60,1268.40
10/11/2013,1268.20,169059,1268.00,1294.80,1259.60
10/10/2013,1296.90,119769,1307.00,1312.00,1290.80
10/09/2013,1307.20,145546,1304.50,1323.30,1294.60
10/08/2013,1324.60,115161,1319.70,1330.80,1315.40
10/07/2013,1325.10,90614,1312.30,1329.50,1307.90
10/04/2013,1309.90,101527,1317.40,1326.00,1305.10
10/03/2013,1317.60,123329,1316.50,1322.80,1302.00
10/02/2013,1320.70,163414,1287.50,1324.20,1276.90
10/01/2013,1286.10,193613,1328.20,1337.80,1282.40
09/30/2013,1327.00,109605,1327.30,1353.80,1322.00
09/27/2013,1339.20,115244,1323.70,1345.20,1320.00
09/26/2013,1324.10,141841,1333.10,1340.00,1319.20
09/25/2013,1336.20,130306,1323.50,1338.30,1316.60
09/24/2013,1316.30,146828,1321.50,1329.40,1305.50
09/23/2013,1327.00,126973,1327.00,1332.00,1313.40
09/20/2013,1332.50,174421,1366.20,1368.40,1327.20
09/19/2013,1369.30,166048,1370.20,1375.40,1358.50
09/18/2013,1307.60,218792,1294.00,1358.70,1291.50
09/17/2013,1309.40,127411,1313.60,1324.70,1305.80
09/16/2013,1317.80,141375,1333.50,1336.00,1307.20
09/13/2013,1308.60,157863,1318.00,1330.80,1304.60
09/12/2013,1330.60,171778,1329.80,1366.20,1322.50
09/11/2013,1363.80,92599,1364.20,1368.70,1356.00
09/10/2013,1364.00,121521,1387.10,1391.40,1357.60
09/09/2013,1386.70,75575,1391.10,1395.00,1381.90
09/06/2013,1386.50,152131,1366.70,1393.60,1358.80
09/05/2013,1373.00,165984,1391.20,1400.00,1364.70
09/04/2013,1390.00,129843,1411.60,1415.00,1384.60
09/03/2013,1412.00,196849,1392.00,1416.40,1373.60
09/02/2013,1396.10,N/A,1396.10,1396.10,1396.10
08/30/2013,1396.10,121634,1407.50,1411.50,1391.80
08/29/2013,1412.90,139596,1418.20,1418.60,1402.10
08/28/2013,1418.80,153609,1423.00,1434.00,1413.20
08/27/2013,1420.20,146665,1419.00,1424.00,1395.20
08/26/2013,1393.10,94055,1394.80,1399.80,1388.40
08/23/2013,1395.80,149116,1376.10,1399.90,1367.80
08/22/2013,1370.80,134493,1365.60,1381.40,1354.50
08/21/2013,1370.10,137350,1371.00,1378.90,1359.20
08/20/2013,1372.60,130096,1364.90,1378.00,1351.60
08/19/2013,1365.70,116056,1377.10,1384.10,1362.00
